Time [s], Reference [V], Output [V], Non-Inverting Input [V], Inverting Input [V], Capacitor Charge [C]
9.347000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.510766e+00, 1.012074e-06
9.348000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.512074e+00, 1.013381e-06
9.349000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.513381e+00, 1.014687e-06
9.350000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.514687e+00, 1.015992e-06
9.351000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.515992e+00, 1.017296e-06
9.352000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.517296e+00, 1.018598e-06
9.353000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.518598e+00, 1.019900e-06
9.354000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.519900e+00, 1.021200e-06
9.355000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.521200e+00, 1.022499e-06
9.356000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.522499e+00, 1.023797e-06
9.357000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.523797e+00, 1.025094e-06
9.358000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.525094e+00, 1.026390e-06
9.359000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.526390e+00, 1.027684e-06
9.360000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.527684e+00, 1.028978e-06
9.361000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.528978e+00, 1.030270e-06
9.362000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.530270e+00, 1.031561e-06
9.363000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.531561e+00, 1.032851e-06
9.364000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.532851e+00, 1.034140e-06
9.365000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.534140e+00, 1.035428e-06
9.366000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.535428e+00, 1.036714e-06
9.367000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.536714e+00, 1.038000e-06
9.368000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.538000e+00, 1.039284e-06
9.369000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.539284e+00, 1.040568e-06
9.370000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.540568e+00, 1.041850e-06
9.371000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.541850e+00, 1.043131e-06
9.372000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.543131e+00, 1.044410e-06
9.373000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.544410e+00, 1.045689e-06
9.374000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.545689e+00, 1.046967e-06
9.375000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.546967e+00, 1.048243e-06
9.376000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.548243e+00, 1.049519e-06
9.377000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.549519e+00, 1.050793e-06
9.378000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.550793e+00, 1.052066e-06
9.379000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.552066e+00, 1.053338e-06
9.380000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.553338e+00, 1.054609e-06
9.381000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.554609e+00, 1.055879e-06
9.382000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.555879e+00, 1.057147e-06
9.383000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.557147e+00, 1.058415e-06
9.384000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.558415e+00, 1.059681e-06
9.385000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.559681e+00, 1.060947e-06
9.386000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.560947e+00, 1.062211e-06
9.387000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.562211e+00, 1.063474e-06
9.388000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.563474e+00, 1.064736e-06
9.389000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.564736e+00, 1.065997e-06
9.390000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.565997e+00, 1.067257e-06
9.391000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.567257e+00, 1.068515e-06
9.392000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.568515e+00, 1.069773e-06
9.393000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.569773e+00, 1.071029e-06
9.394000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.571029e+00, 1.072285e-06
9.395000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.572285e+00, 1.073539e-06
9.396000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.573539e+00, 1.074792e-06
9.397000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.574792e+00, 1.076044e-06
9.398000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.576044e+00, 1.077295e-06
9.399000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.577295e+00, 1.078545e-06
9.400000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.578545e+00, 1.079794e-06
9.401000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.579794e+00, 1.081041e-06
9.402000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.581041e+00, 1.082288e-06
9.403000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.582288e+00, 1.083533e-06
9.404000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.583533e+00, 1.084778e-06
9.405000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.584778e+00, 1.086021e-06
9.406000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.586021e+00, 1.087263e-06
9.407000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.587263e+00, 1.088504e-06
9.408000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.588504e+00, 1.089744e-06
9.409000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.589744e+00, 1.090983e-06
9.410000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.590983e+00, 1.092221e-06
9.411000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.592221e+00, 1.093458e-06
9.412000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.593458e+00, 1.094694e-06
9.413000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.594694e+00, 1.095928e-06
9.414000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.595928e+00, 1.097162e-06
9.415000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.597162e+00, 1.098394e-06
9.416000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.598394e+00, 1.099625e-06
9.417000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.599625e+00, 1.100856e-06
9.418000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.600856e+00, 1.102085e-06
9.419000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.602085e+00, 1.103313e-06
9.420000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.603313e+00, 1.104540e-06
9.421000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.604540e+00, 1.105766e-06
9.422000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.605766e+00, 1.106991e-06
9.423000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.606991e+00, 1.108214e-06
9.424000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.608214e+00, 1.109437e-06
9.425000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.609437e+00, 1.110659e-06
9.426000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.610659e+00, 1.111879e-06
9.427000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.611879e+00, 1.113099e-06
9.428000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.613099e+00, 1.114317e-06
9.429000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.614317e+00, 1.115534e-06
9.430000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.615534e+00, 1.116751e-06
9.431000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.616751e+00, 1.117966e-06
9.432000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.617966e+00, 1.119180e-06
9.433000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.619180e+00, 1.120393e-06
9.434000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.620393e+00, 1.121605e-06
9.435000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.621605e+00, 1.122816e-06
9.436000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.622816e+00, 1.124026e-06
9.437000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.624026e+00, 1.125235e-06
9.438000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.625235e+00, 1.126442e-06
9.439000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.626442e+00, 1.127649e-06
9.440000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.627649e+00, 1.128855e-06
9.441000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.628855e+00, 1.130059e-06
9.442000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.630059e+00, 1.131263e-06
9.443000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.631263e+00, 1.132465e-06
9.444000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.632465e+00, 1.133666e-06
9.445000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.633666e+00, 1.134867e-06
9.446000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.634867e+00, 1.136066e-06
9.447000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.636066e+00, 1.137264e-06
9.448000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.637264e+00, 1.138461e-06
9.449000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.638461e+00, 1.139658e-06
9.450000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.639658e+00, 1.140853e-06
9.451000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.640853e+00, 1.142047e-06
9.452000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.642047e+00, 1.143240e-06
9.453000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.643240e+00, 1.144432e-06
9.454000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.644432e+00, 1.145622e-06
9.455000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.645622e+00, 1.146812e-06
9.456000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.646812e+00, 1.148001e-06
9.457000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.648001e+00, 1.149189e-06
9.458000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.649189e+00, 1.150375e-06
9.459000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.650375e+00, 1.151561e-06
9.460000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.651561e+00, 1.152746e-06
9.461000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.652746e+00, 1.153929e-06
9.462000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.653929e+00, 1.155112e-06
9.463000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.655112e+00, 1.156293e-06
9.464000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.656293e+00, 1.157474e-06
9.465000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.657474e+00, 1.158653e-06
9.466000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.658653e+00, 1.159832e-06
9.467000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.659832e+00, 1.161009e-06
9.468000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.661009e+00, 1.162185e-06
9.469000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.662185e+00, 1.163360e-06
9.470000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.663360e+00, 1.164535e-06
9.471000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.664535e+00, 1.165708e-06
9.472000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.665708e+00, 1.166880e-06
9.473000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.666880e+00, 1.168051e-06
9.474000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.668051e+00, 1.169221e-06
9.475000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.669221e+00, 1.170390e-06
9.476000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.670390e+00, 1.171559e-06
9.477000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.671559e+00, 1.172726e-06
9.478000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.672726e+00, 1.173892e-06
9.479000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.673892e+00, 1.175057e-06
9.480000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.675057e+00, 1.176221e-06
9.481000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.676221e+00, 1.177383e-06
9.482000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.677383e+00, 1.178545e-06
9.483000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.678545e+00, 1.179706e-06
9.484000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.679706e+00, 1.180866e-06
9.485000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.680866e+00, 1.182025e-06
9.486000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.682025e+00, 1.183183e-06
9.487000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.683183e+00, 1.184340e-06
9.488000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.684340e+00, 1.185496e-06
9.489000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.685496e+00, 1.186650e-06
9.490000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.686650e+00, 1.187804e-06
9.491000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.687804e+00, 1.188957e-06
9.492000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.688957e+00, 1.190109e-06
9.493000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.690109e+00, 1.191259e-06
9.494000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.691259e+00, 1.192409e-06
9.495000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.692409e+00, 1.193558e-06
9.496000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.693558e+00, 1.194706e-06
9.497000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.694706e+00, 1.195852e-06
9.498000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.695852e+00, 1.196998e-06
9.499000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.696998e+00, 1.198143e-06
9.500000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.698143e+00, 1.199286e-06
9.501000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.699286e+00, 1.200429e-06
9.502000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.700429e+00, 1.201571e-06
9.503000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.701571e+00, 1.202711e-06
9.504000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.702711e+00, 1.203851e-06
9.505000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.703851e+00, 1.204990e-06
9.506000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.704990e+00, 1.206127e-06
9.507000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.706127e+00, 1.207264e-06
9.508000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.707264e+00, 1.208400e-06
9.509000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.708400e+00, 1.209534e-06
9.510000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.709534e+00, 1.210668e-06
9.511000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.710668e+00, 1.211801e-06
9.512000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.711801e+00, 1.212932e-06
9.513000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.712932e+00, 1.214063e-06
9.514000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.714063e+00, 1.215193e-06
9.515000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.715193e+00, 1.216322e-06
9.516000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.716322e+00, 1.217449e-06
9.517000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.717449e+00, 1.218576e-06
9.518000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.718576e+00, 1.219702e-06
9.519000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.719702e+00, 1.220826e-06
9.520000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.720826e+00, 1.221950e-06
9.521000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.721950e+00, 1.223073e-06
9.522000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.723073e+00, 1.224195e-06
9.523000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.724195e+00, 1.225316e-06
9.524000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.725316e+00, 1.226435e-06
9.525000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.726435e+00, 1.227554e-06
9.526000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.727554e+00, 1.228672e-06
9.527000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.728672e+00, 1.229789e-06
9.528000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.729789e+00, 1.230905e-06
9.529000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.730905e+00, 1.232020e-06
9.530000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.732020e+00, 1.233134e-06
9.531000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.733134e+00, 1.234247e-06
9.532000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.734247e+00, 1.235359e-06
9.533000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.735359e+00, 1.236470e-06
9.534000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.736470e+00, 1.237580e-06
9.535000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.737580e+00, 1.238689e-06
9.536000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.738689e+00, 1.239797e-06
9.537000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.739797e+00, 1.240904e-06
9.538000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.740904e+00, 1.242010e-06
9.539000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.742010e+00, 1.243115e-06
9.540000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.743115e+00, 1.244219e-06
9.541000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.744219e+00, 1.245322e-06
9.542000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.745322e+00, 1.246425e-06
9.543000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.746425e+00, 1.247526e-06
9.544000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.747526e+00, 1.248626e-06
9.545000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.748626e+00, 1.249726e-06
9.546000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.749726e+00, 1.250824e-06
9.547000e+00, 2.500000e+00, 0.000000e+00, 3.750000e+00, 3.750824e+00, 1.247529e-06
9.548000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.747529e+00, 1.244237e-06
9.549000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.744237e+00, 1.240947e-06
9.550000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.740947e+00, 1.237661e-06
9.551000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.737661e+00, 1.234377e-06
9.552000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.734377e+00, 1.231097e-06
9.553000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.731097e+00, 1.227819e-06
9.554000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.727819e+00, 1.224544e-06
9.555000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.724544e+00, 1.221272e-06
9.556000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.721272e+00, 1.218003e-06
9.557000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.718003e+00, 1.214737e-06
9.558000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.714737e+00, 1.211473e-06
9.559000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.711473e+00, 1.208213e-06
9.560000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.708213e+00, 1.204955e-06
9.561000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.704955e+00, 1.201700e-06
9.562000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.701700e+00, 1.198448e-06
9.563000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.698448e+00, 1.195199e-06
9.564000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.695199e+00, 1.191953e-06
9.565000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.691953e+00, 1.188709e-06
9.566000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.688709e+00, 1.185469e-06
9.567000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.685469e+00, 1.182231e-06
9.568000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.682231e+00, 1.178996e-06
9.569000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.678996e+00, 1.175764e-06
9.570000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.675764e+00, 1.172535e-06
9.571000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.672535e+00, 1.169309e-06
9.572000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.669309e+00, 1.166085e-06
9.573000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.666085e+00, 1.162865e-06
9.574000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.662865e+00, 1.159647e-06
9.575000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.659647e+00, 1.156432e-06
9.576000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.656432e+00, 1.153220e-06
9.577000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.653220e+00, 1.150010e-06
9.578000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.650010e+00, 1.146804e-06
9.579000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.646804e+00, 1.143600e-06
9.580000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.643600e+00, 1.140399e-06
9.581000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.640399e+00, 1.137201e-06
9.582000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.637201e+00, 1.134006e-06
9.583000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.634006e+00, 1.130813e-06
9.584000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.630813e+00, 1.127623e-06
9.585000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.627623e+00, 1.124437e-06
9.586000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.624437e+00, 1.121252e-06
9.587000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.621252e+00, 1.118071e-06
9.588000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.618071e+00, 1.114893e-06
9.589000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.614893e+00, 1.111717e-06
9.590000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.611717e+00, 1.108544e-06
9.591000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.608544e+00, 1.105374e-06
9.592000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.605374e+00, 1.102207e-06
9.593000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.602207e+00, 1.099042e-06
9.594000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.599042e+00, 1.095880e-06
9.595000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.595880e+00, 1.092721e-06
9.596000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.592721e+00, 1.089565e-06
9.597000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.589565e+00, 1.086412e-06
9.598000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.586412e+00, 1.083261e-06
9.599000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.583261e+00, 1.080113e-06
9.600000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.580113e+00, 1.076968e-06
9.601000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.576968e+00, 1.073826e-06
9.602000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.573826e+00, 1.070686e-06
9.603000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.570686e+00, 1.067549e-06
9.604000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.567549e+00, 1.064415e-06
9.605000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.564415e+00, 1.061284e-06
9.606000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.561284e+00, 1.058155e-06
9.607000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.558155e+00, 1.055029e-06
9.608000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.555029e+00, 1.051906e-06
9.609000e+00, 2.500000e+00, 0.000000e+00, 1.250000e+00, 3.551906e+00, 1.048786e-06
